32610
[sudo] password for yarikov: 2018-07-17 17:28:43 [INFO    ] Host: stapel.red-soft.ru
2018-07-17 17:42:37 [DEBUG   ] Processed 12200 out of 13833 packages
2018-07-17 17:42:38 [DEBUG   ] Processed 12300 out of 13833 packages
2018-07-17 17:42:38 [DEBUG   ] Processed 12400 out of 13833 packages
2018-07-17 17:42:39 [DEBUG   ] Processed 12500 out of 13833 packages
2018-07-17 17:42:39 [DEBUG   ] Processed 12600 out of 13833 packages
2018-07-17 17:42:40 [DEBUG   ] Processed 12700 out of 13833 packages
2018-07-17 17:42:40 [DEBUG   ] Processed 12800 out of 13833 packages
2018-07-17 17:42:41 [DEBUG   ] Processed 12900 out of 13833 packages
2018-07-17 17:42:41 [DEBUG   ] Processed 13000 out of 13833 packages
2018-07-17 17:42:42 [DEBUG   ] Processed 13100 out of 13833 packages
2018-07-17 17:42:42 [DEBUG   ] Processed 13200 out of 13833 packages
2018-07-17 17:42:42 [DEBUG   ] Processed 13300 out of 13833 packages
2018-07-17 17:42:43 [DEBUG   ] Processed 13400 out of 13833 packages
2018-07-17 17:42:44 [DEBUG   ] Processed 13500 out of 13833 packages
2018-07-17 17:42:44 [DEBUG   ] Processed 13600 out of 13833 packages
2018-07-17 17:42:44 [DEBUG   ] Processed 13700 out of 13833 packages
2018-07-17 17:42:45 [DEBUG   ] Processed 13800 out of 13833 packages
2018-07-17 17:42:45 [DEBUG   ] Processed 13833 out of 13833 packages
2018-07-17 17:42:45 [DEBUG   ] Package set: worker threads stopped (RPMs)
2018-07-17 17:42:45 [INFO    ] [DONE ] Getting RPMs from file list
2018-07-17 17:42:47 [INFO    ] Populating package set for arch: x86_64
2018-07-17 17:42:47 [DEBUG   ] [BEGIN] Merging package sets for x86_64: ['x86_64', 'athlon', 'i686', 'i586', 'i486', 'i386', 'noarch', 'src']
2018-07-17 17:42:53 [DEBUG   ] [DONE ] Merging package sets for x86_64: ['x86_64', 'athlon', 'i686', 'i586', 'i486', 'i386', 'noarch', 'src']
2018-07-17 17:42:53 [INFO    ] [BEGIN] Running createrepo for the global package set
2018-07-17 17:46:45 [INFO    ] [DONE ] Running createrepo for the global package set
2018-07-17 17:46:45 [INFO    ] [BEGIN] Running createrepo for arch 'x86_64'
2018-07-17 17:47:05 [INFO    ] [DONE ] Running createrepo for arch 'x86_64'
2018-07-17 17:47:05 [INFO    ] [DONE ] ---------- PHASE: PKGSET ----------
2018-07-17 17:47:05 [INFO    ] [BEGIN] ---------- PHASE: BUILDINSTALL ----------
2018-07-17 17:47:05 [INFO    ] [BEGIN] ---------- PHASE: GATHER ----------
2018-07-17 17:47:05 [INFO    ] [BEGIN] Running buildinstall for arch x86_64, variant Everything
2018-07-17 17:47:05 [INFO    ] [BEGIN] Gathering packages (arch: x86_64, variant: Everything)
2018-07-17 17:47:06 [INFO    ] Writing pungi config (arch: x86_64, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/work/x86_64/pungi/Everything.x86_64.conf
2018-07-17 17:47:06 [INFO    ] [BEGIN] Running pungi (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [INFO    ] [DONE ] Running pungi (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [INFO    ] [DONE ] Gathering packages (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [INFO    ] [BEGIN] Writing package list (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [INFO    ] [DONE ] Writing package list (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [INFO    ] [BEGIN] Linking packages (arch: x86_64, variant: Everything)
2018-07-17 17:47:51 [WARNING ] Package ecj-1:4.5.2-3.el7.x86_64 has no SRPM available, guessing epoch: ecj-1:4.5.2-3.el7.src.rpm
2018-07-17 17:47:51 [DEBUG   ] Linked 100 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 200 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 300 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 400 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 500 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 600 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 700 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 800 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 900 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1000 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1100 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1200 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1300 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1400 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1500 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1600 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1700 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1800 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 1900 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2000 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2100 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2200 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2300 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2400 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2500 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2600 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2700 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2800 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 2900 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3000 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3100 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3200 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3300 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3400 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3500 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3600 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3700 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3800 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 3900 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4000 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4100 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4200 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4300 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4400 out of 6060 packages
2018-07-17 17:47:52 [DEBUG   ] Linked 4500 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 4600 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 4700 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 4800 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 4900 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5000 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5100 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5200 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5300 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5400 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5500 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5600 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5700 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5800 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 5900 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 6000 out of 6060 packages
2018-07-17 17:47:53 [DEBUG   ] Linked 6060 out of 6060 packages
2018-07-17 17:47:53 [INFO    ] [DONE ] Linking packages (arch: x86_64, variant: Everything)
2018-07-17 17:47:53 [INFO    ] Writing RPM manifest: /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/metadata/rpms.json
2018-07-17 17:47:53 [INFO    ] [DONE ] ---------- PHASE: GATHER ----------
2018-07-17 17:47:53 [INFO    ] Config section 'extra_files' was not found. Skipping.
2018-07-17 17:47:53 [WARNING ] [SKIP ] ---------- PHASE: EXTRA_FILES ----------
2018-07-17 17:47:53 [INFO    ] [BEGIN] ---------- PHASE: CREATEREPO ----------
2018-07-17 17:47:53 [INFO    ] No product certificates specified
2018-07-17 17:47:53 [INFO    ] [BEGIN] Creating repo (arch: None, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/source/tree
2018-07-17 17:47:53 [INFO    ] [BEGIN] Creating repo (arch: x86_64, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/os
2018-07-17 17:47:53 [INFO    ] [BEGIN] Creating repo (arch: x86_64, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/debug/tree
2018-07-17 17:47:54 [INFO    ] [DONE ] Creating repo (arch: x86_64, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/debug/tree
2018-07-17 17:47:58 [INFO    ] [DONE ] Creating repo (arch: None, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/source/tree
2018-07-17 17:48:05 [INFO    ] [DONE ] Creating repo (arch: x86_64, variant: Everything): /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/os
2018-07-17 17:48:05 [INFO    ] [DONE ] ---------- PHASE: CREATEREPO ----------
2018-07-17 17:55:02 [INFO    ] [DONE ] Running buildinstall for arch x86_64, variant Everything
2018-07-17 17:55:02 [INFO    ] [DONE ] ---------- PHASE: BUILDINSTALL ----------
2018-07-17 17:55:02 [DEBUG   ] Path to ks.cfg (buildinstall_kickstart) not specified.
2018-07-17 17:55:24 [INFO    ] [BEGIN] Linking boot.iso (arch: x86_64, variant: Everything)
2018-07-17 17:55:24 [INFO    ] [DONE ] Linking boot.iso (arch: x86_64, variant: Everything)
2018-07-17 17:55:24 [INFO    ] Config section 'ostree' was not found. Skipping.
2018-07-17 17:55:24 [WARNING ] [SKIP ] ---------- PHASE: OSTREE ----------
2018-07-17 17:55:24 [DEBUG   ] Config option 'productimg' not set. Skipping creating product images.
2018-07-17 17:55:24 [WARNING ] [SKIP ] ---------- PHASE: PRODUCTIMG ----------
2018-07-17 17:55:28 [INFO    ] Writing treeinfo: /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/os/.treeinfo
2018-07-17 17:55:28 [INFO    ] Writing treeinfo: /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/source/tree/.treeinfo
2018-07-17 17:55:28 [INFO    ] [BEGIN] ---------- PHASE: CREATEISO ----------
2018-07-17 17:55:28 [CREATEISO       ] [DEBUG   ] split_iso all_files_ignore = images/boot.iso
2018-07-17 17:55:29 [CREATEISO       ] [INFO    ] split_iso: Skipping images/boot.iso
2018-07-17 17:55:29 [CREATEISO       ] [DEBUG   ] MediaSplitter: free space on single media would be 99999999995453257728. Total size of single medium: 4546742272.
2018-07-17 17:55:30 [CREATEISO       ] [DEBUG   ] split_iso all_files_ignore = 
2018-07-17 17:55:30 [CREATEISO       ] [DEBUG   ] MediaSplitter: free space on single media would be -5361125632. Total size of single medium: 10050639872.
2018-07-17 17:55:33 [CREATEISO       ] [INFO    ] [BEGIN] Creating ISO (arch: x86_64, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-x86_64-DVD1.iso
2018-07-17 17:55:33 [CREATEISO       ] [INFO    ] [BEGIN] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD1.iso
2018-07-17 17:55:33 [CREATEISO       ] [INFO    ] [BEGIN] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD2.iso
2018-07-17 17:55:33 [INFO    ] Config section 'live_images' was not found. Skipping.
2018-07-17 17:55:33 [CREATEISO       ] [INFO    ] [BEGIN] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD3.iso
2018-07-17 17:55:33 [WARNING ] [SKIP ] ---------- PHASE: LIVE_IMAGES ----------
2018-07-17 17:55:33 [INFO    ] Config section 'image_build' was not found. Skipping.
2018-07-17 17:55:33 [WARNING ] [SKIP ] ---------- PHASE: IMAGE_BUILD ----------
2018-07-17 17:55:33 [INFO    ] Config section 'live_media' was not found. Skipping.
2018-07-17 17:55:33 [WARNING ] [SKIP ] ---------- PHASE: LIVE_MEDIA ----------
2018-07-17 17:55:33 [INFO    ] Config section 'ostree_installer' was not found. Skipping.
2018-07-17 17:55:33 [WARNING ] [SKIP ] ---------- PHASE: OSTREE_INSTALLER ----------
2018-07-17 17:55:33 [INFO    ] Config section 'osbs' was not found. Skipping.
2018-07-17 17:55:33 [WARNING ] [SKIP ] ---------- PHASE: OSBS ----------
2018-07-17 17:55:39 [CREATEISO       ] [INFO    ] [DONE ] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD3.iso
2018-07-17 17:56:40 [CREATEISO       ] [INFO    ] [DONE ] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD2.iso
2018-07-17 17:56:40 [CREATEISO       ] [INFO    ] [DONE ] Creating ISO (arch: src, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-source-DVD1.iso
2018-07-17 17:59:27 [CREATEISO       ] [INFO    ] [DONE ] Creating ISO (arch: x86_64, variant: Everything): redos-MUROM-7.1-20180717.0-Everything-x86_64-DVD1.iso
2018-07-17 17:59:27 [INFO    ] [DONE ] ---------- PHASE: CREATEISO ----------
2018-07-17 17:59:27 [INFO    ] [BEGIN] ---------- PHASE: IMAGE_CHECKSUM ----------
2018-07-17 18:01:39 [INFO    ] [DONE ] ---------- PHASE: IMAGE_CHECKSUM ----------
2018-07-17 18:01:39 [INFO    ] [BEGIN] Writing composeinfo
2018-07-17 18:01:39 [INFO    ] [DONE ] Writing composeinfo
2018-07-17 18:01:39 [INFO    ] [BEGIN] ---------- PHASE: TEST ----------
2018-07-17 18:01:39 [INFO    ] [BEGIN] Running repoclosure
ERROR running command: /usr/bin/repoclosure --arch=x86_64 --arch=athlon --arch=i686 --arch=i586 --arch=i486 --arch=i386 --arch=noarch --repofrompath=repoclosure-Everything.x86_64,file:///mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0/compose/Everything/x86_64/os --repoid=repoclosure-Everything.x86_64
2018-07-17 18:01:44 [INFO    ] [DONE ] Running repoclosure
2018-07-17 18:01:44 [INFO    ] [DONE ] ---------- PHASE: TEST ----------
2018-07-17 18:01:44 [INFO    ] Compose finished: /mnt/hdd_tmp/tester_build_iso/redos/redos-MUROM-7.1-20180717.0
